t,x,y,track_y,heading,error,correction,distance_cm,speed_cap,left_speed,right_speed,terrain_mult
1.3800000000000001,16.93093540955591,38.41752650135969,39.63733106108172,1.269259817456932,0.1343166300371395,9.860618696769684,234.86500171736358,30.0,20.139381303230316,39.860618696769684,1.0
1.4000000000000001,17.100882908641335,38.99295490485973,39.87506931161599,1.2836194675651151,0.11603486676423756,5.743860043273202,234.75511394438792,30.0,24.2561399567268,35.7438600432732,1.0
1.42,17.25273048040974,39.57342222947675,40.0840796978913,1.314934486283543,0.16337794932078892,12.526007487371135,234.7172725744631,30.0,17.473992512628865,42.52600748737113,1.0
1.44,17.46177897645616,40.17338707033271,40.36655598981238,1.2355167729765266,-0.12673372237193029,-33.53417064561316,234.8047180999367,30.0,63.53417064561316,0.0,1.0
1.46,17.698177964634343,40.724853767775386,40.678628504414256,1.1658185731115622,-0.13752308190598966,-27.879279945985722,234.5119454410177,30.0,57.87927994598572,2.120720054014278,1.0
1.48,17.96276248926814,41.26336563331254,41.0186348908528,1.1141124981711676,-0.1283602704635828,-20.68242997615785,234.28594205993863,30.0,50.68242997615785,9.317570023842151,1.0
1.5,18.264366538570634,41.78205147025465,41.39425980624051,1.0441077960985676,-0.2029532170005126,-28.001880829039983,234.32754007552006,30.0,58.00188082903998,1.9981191709600168,1.0
1.52,18.57041221975065,42.29812902356525,41.76239905485502,1.0355230227273335,-0.07662509913149544,-3.4339093484936694,234.20343162098453,30.0,33.43390934849367,26.56609065150633,1.0
1.54,18.892522470335017,42.80433548981048,42.135709523691204,1.0040968300963873,-0.13776259036878896,-12.570477052378486,234.1726857955299,30.0,42.570477052378486,17.429522947621514,1.0
1.56,19.224726167376286,43.30397606429589,42.50553658159815,0.9840279582370799,-0.12089527871169717,-8.027548743722956,233.97499639031716,30.0,38.02754874372296,21.972451256277044,1.0
1.58,19.564025729787353,43.79882534129613,42.867387519571025,0.9697578378449644,-0.1120856483863759,-5.708048156846209,233.60026551842623,30.0,35.70804815684621,24.29195184315379,1.0
1.6,19.88452183171362,44.30605531739185,43.19449706966305,1.0072823229910883,0.020469189901358997,15.009794058449557,233.19519897228582,30.0,14.990205941550443,45.00979405844956,1.0
1.62,20.2182857687297,44.804654990824886,43.52004028080728,0.9809019798815841,-0.12341043296484464,-10.552137243801669,233.10295299792685,30.0,40.55213724380167,19.447862756198333,1.0
1.6400000000000001,20.56822108928054,45.29204115336028,43.84488377686682,0.9481024544879918,-0.15058008120261202,-13.11981015743693,232.94041398436795,30.0,43.11981015743693,16.88018984256307,1.0
1.6600000000000001,20.947299035116302,45.75712169582679,44.17786749427934,0.8869275367232513,-0.2379262293368806,-24.469967105896178,232.80183834796532,30.0,54.469967105896174,5.530032894103822,1.0
1.68,21.354413511588394,46.19786856540938,44.51373789661797,0.8250447043652127,-0.2665296530656551,-24.753132943215437,232.5783291246145,30.0,54.753132943215434,5.246867056784563,1.0
1.7,21.819272263605317,46.62740761283918,44.86997620455653,0.7459287439224838,-0.34804537894574866,-33.2927683541832,232.11346073911122,30.0,63.2927683541832,0.0,1.0
1.72,22.278308398727948,47.01378285357243,45.19354936375636,0.6996614781731374,-0.2862957992688408,-18.506906299738567,231.86110311605518,30.0,48.50690629973857,11.493093700261433,1.0
1.74,22.74844039419075,47.386577578377064,45.49629386464435,0.6704320016601446,-0.25596132531916904,-11.691790605197102,231.5581480560655,30.0,41.6917906051971,18.308209394802898,1.0
